estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
rbf_unpaired,0.9,1.0,95,10,knn,8,True,True,0.08450886091101358
rbf_combined,0.9,1.0,95,10,knn,8,True,True,0.05881667874206101
matcomplete,0.9,1.0,95,10,na,0,True,True,0.06555530333070222
rbf_paired,0.9,1.0,95,11,knn,8,True,True,0.06676088174379259
rbf_unpaired,0.9,1.0,95,11,knn,8,True,True,0.08332176732393029
rbf_combined,0.9,1.0,95,11,knn,8,True,True,0.06542995698390189
matcomplete,0.9,1.0,95,11,na,0,True,True,0.06811060921962434
rbf_paired,0.9,1.0,95,12,knn,8,True,True,0.06478214866993337
rbf_unpaired,0.9,1.0,95,12,knn,8,True,True,0.09942478051861213
rbf_combined,0.9,1.0,95,12,knn,8,True,True,0.06542445187848714
matcomplete,0.9,1.0,95,12,na,0,True,True,0.07113899656497119
rbf_paired,0.9,1.0,95,13,knn,8,True,True,0.07160717611375395
rbf_unpaired,0.9,1.0,95,13,knn,8,True,True,0.08409010097471531
rbf_combined,0.9,1.0,95,13,knn,8,True,True,0.06539299439277967
matcomplete,0.9,1.0,95,13,na,0,True,True,0.07117988693746628
rbf_paired,0.9,1.0,95,14,knn,8,True,True,0.07175231243893679
rbf_unpaired,0.9,1.0,95,14,knn,8,True,True,0.08673371694688016
rbf_combined,0.9,1.0,95,14,knn,8,True,True,0.06349973341366803
matcomplete,0.9,1.0,95,14,na,0,True,True,0.09378543617244123
rbf_paired,0.9,1.0,95,15,knn,8,True,True,0.0656395449876145
rbf_unpaired,0.9,1.0,95,15,knn,8,True,True,0.09004867563097042
rbf_combined,0.9,1.0,95,15,knn,8,True,True,0.06531269279559951
matcomplete,0.9,1.0,95,15,na,0,True,True,0.07466560047140296
rbf_paired,0.9,1.0,95,16,knn,8,True,True,0.0630151052350652
rbf_unpaired,0.9,1.0,95,16,knn,8,True,True,0.07957984301811932
rbf_combined,0.9,1.0,95,16,knn,8,True,True,0.06312117769512259
matcomplete,0.9,1.0,95,16,na,0,True,True,0.07202958388736938
rbf_paired,0.9,1.0,95,17,knn,8,True,True,0.053630319530076166
rbf_unpaired,0.9,1.0,95,17,knn,8,True,True,0.058755630093585164
rbf_combined,0.9,1.0,95,17,knn,8,True,True,0.05394736731128874
matcomplete,0.9,1.0,95,17,na,0,True,True,0.05919114436940852
rbf_paired,0.9,1.0,95,18,knn,8,True,True,0.05058653617071894
rbf_unpaired,0.9,1.0,95,18,knn,8,True,True,0.08013848763310503
rbf_combined,0.9,1.0,95,18,knn,8,True,True,0.04420511700203602
matcomplete,0.9,1.0,95,18,na,0,True,True,0.05611189415360019
rbf_paired,0.9,1.0,95,19,knn,8,True,True,0.06110071519861792
rbf_unpaired,0.9,1.0,95,19,knn,8,True,True,0.0845083402862101
rbf_combined,0.9,1.0,95,19,knn,8,True,True,0.04972505165622463
matcomplete,0.9,1.0,95,19,na,0,True,True,0.055407863525973836
